El dulce rostro de la muerte (1996)	4,6
El efecto mariposa (2004)	7,8
El efecto mariposa 2 (2006)	7,8
El elegido (2007)	5,7
El enemigo de las rubias (1927)	7,4
El factor Hades (2006)	5,8
El farmaceutico de guardia (2003)	5,1
El golpe (1973)	8,4
El habitante incierto (2004)	7,0
El hombre sin sombra (2000)	5,5
El hombre sin sombra 2 (2006)	5,5
El ibro negro	8,0
El informe Pelícano (1993)	6,3
El Intercambio (2008)	7,3
El internado: La pelicula	7,2
El libro negro (2006)	8,0
El lobo (2004)	7,0
El menor de los males (2007)	7,3
El mensajero del miedo (2004)	8,3
El niño de barro (2007)	6,3
El nombre de la rosa (1986)	7,8
El ojo mentiroso (1981)	6,1
El precio de la ambición (2002)	6,6
El rey de la montaña (2007)	6,4
El sabor de la muerte (1995)	5,9
El secreto de Thomas Crown (1999)	6,7
El secreto: La ley de la atracción (2006)	6,1
El segundo nombre (2002)	5,6
El sexto sentido (1999)	8,2
El silencio de los corderos (1991)	8,7
El síndrome de China (1979)	7,3
El tren de las 4:50 (1961)	7,3
El ultimo escalon (2000)	7,1
El ultimo justo	5,1
En carne viva (2003)	7,5
En el corazón del miedo (2004)	5,1
En el punto de mira (2008)	6,7
En la puerta de casa (2006)	6,3
En la tiniebla (2006)	6,0
Enemigo público (2005)	7,2
Escondidos en brujas (2008)	8,1
Escuela de jovenes asesinos	7,3
Espías sin identidad (1988)	6,1
Estafadores (2004)	6,2
Exorcismo en Connecticut (2009)	5,8
Extremadamente peligrosa (1993)	5,1
Falsa identidad (2001)	5,3
Falsa seducción (1992)	5,9
Fanática (2002)	6,9
Feed (2005)	5,5
Femme fatale (2002)	6,3
Franck Spadone (2000)	4,7
Frenesí (1972)	7,5
Funny Games (2006)	6,3
Game Over, se acabó el juego	5,6
Giro inesperado: Twisted (2004)	4,9
Gorky Park (1983)	6,6
Gun blast vodka (2001)	2,4
Hackers 3: Conspiracion en la red (2001)	6,0
Hackers: Piratas informaticos (1995)	5,8
Hannibal (2001)	6,4
Hard Candy (2005)	7,2
Heat (1995)	8,3
I want you (1998)	6,1
Impulsos (2002)	6,7
Infiltrados (2006)	8,5
Insomnio (2002)	7,2
Instinto basico (1992)	6,8
Instinto basico 2: Adiccion al riesgo (2006)	3,8
Intacto (2001)	6,9
Jaque al asesino (1992)	5,8
Jesse Stone: Campo de regatas (2007)	7,1
Juego de seducción (2001)	5,4
Juego sucio (2002)	8,1
Juegos de guerra (1983)	7,0
Juegos Salvajes 2 (2004)	6,6
Jugando sucio (2006)	6,1
Jugar a matar (2003)	4,6
Justicia roja (1997)	5,9
Kalifornia (1993)	6,6
La caja 507 (2002)	7,0
La caja de musica (1989)	7,1
La caja Kovak (2005)	5,9
La casa Rusia (1990)	5,9
La celda (2000)	6,2
La conversación	8,1
La cosecha (2007)	5,6
La dalia negra (2006)	5,6
La evasión (1960)	8,9
La habitacion de Fermat (2007)	6,7
La habitación del pánico (2002)	6,9
La hija del general (1999)	6,0
La hora de la araña (2001)	6,1
La intérprete (2005)	6,5
La isla (2005)	6,9
La leyenda de Lucy Keyes (2006)	4,8
La llave del mal (2005)	6,5
La mascara del Faraon (2001)	4,4
La memoria de los muertos (2004)	6,2
La milla verde (1999)	8,3
La monja (2005)	6,1
La noche es nuestra	7,0
La sombra (1994)	6,9
La sombra de la noche (1998)	6,2
La sombra de la sospecha	6,1
La sombra del diablo (1997)	5,8
La sombra del miedo (2004)	6,4
La sombra del poder (2009)	7,4
La tabla de Flandes (1994)	5,9
La tapadera (1993)	6,7
La ventana indiscreta (1954)	8,8
La verdad sobre Charlie (2002)	4,7
La vida privada de Sherlock Holmes (1970)	7,3
Las nueve revelaciones (2006)	4,8
Lazos ardientes (1996)	7,4
Le llaman Bodhi (1991)	6,8
Llama un extra&ntilde;o (1979)	4,7
Lo que la verdad esconde (2000)	6,5
Loca: Nuts (1987)	4,9
Los abrazos rotos (2009)	7,1
Los crimenes de Oxford (2007)	6,2
Los crímenes del rosario	5,6
Los cronocrímenes (2007)	7,2
Los jinetes del Apocalipsis: The horsemen (2009)	8,4
Más allá del miedo (2006)	7,7
Mas alla: White noise (2005)	5,4
Medidas desesperadas (1997)	5,8
Memento (2000)	8,6
Millennium 1: Los hombres que no amaban a las mujeres (2009)	7,6
Mirada de Ángel	5,4
Mothman: La última profecía (2002)	6,5
MR 73 (2009)	6,5
Muerte de un Ángel (2001)	5,9
Murder at 1600: Asesinato en la Casa Blanca (1997)	5,9
Nadie conoce a nadie	6,0
Naranjo en flor (2008)	6,2
New Rose Hotel (1998)	4,2
Ni una palabra (2001)	6,1
Nivel 13 (1999)	6,7
No debes estar aqui (2002)	5,1
No hables con extraños (2008)	5,0
Nos miran (2002)	5,8
Nunca juegues con extraños (2001)	6,6
Ojos de serpiente: Snake eyes (1993)	5,2
Open water (2004)	5,9
Operación Moscú (2007)	5,3
Otis (2008)	6,8
Paciente 14 (2004)	5,6
Paciente 14 (2004)	5,6
Pactar con el diablo (1997)	7,3
Passengers (2008)	5,6
Perro come perro	7,7
Perseguida (2008)	7,9
Plaga final (2007)	5,4
Plan oculto (2006)	7,7
Poder absoluto (1997)	6,5
Poseidon (2008)	5,6
Prácticamente magia (1998)	5,5
Premonition: Siete días (2007)	5,7
Protegidos por su enemigo (2008)	6,3
Puffball (2007)	4,4
Punto de impacto (2008)	5,3
Quid Pro Quo (2008)	6,2
Quiero la cabeza de Alfredo García (1974)	7,5
Rastro oculto (2008)	6,1
Red Rock West (1992)	6,9
Reflections (2008)	7,1
Revenge (1990)	5,5
Revolver (2009)	6,2
Rojo intenso (2006)	4,7
Rumores que matan	5,4
Sangre de mi sangre (2007)	6,8
Señales (2002)	6,9
Sexy Beast (2001)	7,1
Shade: Juego de asesinos	6,4
Silencio pactado (2003)	6,0
Silver: Acosada (1993)	4,6
Smila: Misterio en la nieve (1997)	6,2
Sociedad secreta (2008)	5,3
Socios del crimen (2003)	6,4
Solamente se vive una vez (1996)	5,7
Sospechoso cero (2005)	5,8
Spartan (2004)	2,4
Spy game: Juego de espias (2001)	6,9
Storm: La tormenta (2005)	6,2
Suavemente me mata (2002)	5,2
Sympathy for Lady Vengeance (2005)	7,7
Tentáculos (1977)	6,6
Terror en la Opera (1987)	7,1
Testigo virtual (2003)	3,8
The bank job (2008)	7,5
The Dying Gaul (2005)	6,7
The game (1997)	7,7
The Hole (2001)	6,3
The jacket (2005)	7,0
The killing floor (2006)	5,5
The lookout (2007)	7,2
The Million Dollar Hotel	5,5
Thr3e (2007)	7,9
Tiempo de matar (1996)	7,1
Toda la verdad (2002)	6,1
Tormenta en el lago (2003)	5,5
Torturado: Tortured (2008)	7,4
Traidor: Traitor (2008)	8,2
Training Day: Día de entrenamiento (2001)	7,6
Tránsito (2005)	6,8
Transsiberian (2008)	6,9
Trato ilegal (2007)	5,2
Ultima llamada (2002)	7,2
Ultima sospecha	5,6
Un crimen perfecto (1998)	6,4
Un cruce en el destino (2007)	6,7
Un plan brillante (2007)	6,8
Un tiro en la oscuridad (2005)	6,9
Valkiria (2009)	7,3
Venganza (1990)	7,9
Viaje a las tinieblas (2004)	5,1
Vidas ajenas (2004)	5,8
Visiones Extrañas (1999)	5,3
Visiones: The eye (2008)	5,3
Visitantes	7,2
Vuelo nocturno (2005)	6,5
Zodiac	7,9
13 fantasmas (2001)	5,1
1408 (2007)	6,9
5 brujas (2006)	8,1
7 dias (2005)	5,6
9 extraños (2005)	8,2
999 (2002)	4,8
Abierto hasta el amanecer 2 (1999)	7,1
Abierto hasta el amanecer 3: La hija del vampiro (2000)	4,7
Abismo (1977)	8,2
Abominable (2006)	5,0
Aenigma (1987)	7,7
Al acecho (2005)	7,4
Al final de la escalera (1980)	7,4
Alien dead (1980)	1,9
Alta tensión (2003)	6,8
Alterado (2006)	6,6
American Psycho (2000)	7,4
Amiga mortal (1986)	4,9
Anaconda 4: Rastro de sangre (2009)	4,2
Anacondas: la cacería de la orquídea sangrienta (2004)	4,2
Aquella casa al lado del cementerio (1981)	6,1
Arachnid (2001)	3,8
Araña mutante	4,0
Area de descanso: No mires atras (2008)	4,6
Área de descanso: Raw feed (2006)	4,6
Arrástrame al infierno (2009)	7,4
Art of the devil (2004)	4,7
Asfixia: Dead Still (2003)	5,4
Audition: Odishon (1999)	7,4
Aullidos	6,5
Aullidos (1980)	6,5
Aullidos (2006)	6,5
Aullidos 2 (1985)	2,5
Aullidos 3 (1987)	2,4
Aullidos 5: El regreso (1989)	2,4
Aullidos 6 (1991)	6,5
Aún sé lo que hicisteis el último verano (1998)	4,1
Avispas asesinas (2007)	6,0
Bajo aguas tranquilas	3,8
Bajo tierra: Shallow ground (2004)	5,2
Barco fantasma: Ghost Ship (2002)	5,3
Basket Case: Dónde te escondes, hermano (1982)	5,8
Belcebú (2005)	3,2
Ben: La rata asesina (1972)	4,7
Bendición mortal (1981)	5,2
Beyond Re-Animator (1985)	5,9
Blades: Cuchillas (1989)	5,9
Blood suckers (2005)	5,5
Bolsa de cadáveres (1993)	5,7
Bones (2001)	8,5
Borderland (2007)	5,7
Braindead: Tu madre se ha comido a mi perro	7,6
Brazo asesino (1973)	4,5
Breathing Room (2008)	4,1
Caballero del diablo	6,4
Cabeza de muerte (2006)	4,7
Cabin Fever (2002)	5,3
Cacería (2006)	5,7
Camino sangriento (2007)	7,8
Campamento infernal (2003)	4,1
Campamento sangriento (1983)	8,2
Campamento sangriento 2 (1988)	5,3
Campamento sangriento 3 (1989)	5,8
Candyman 2 (1995)	6,5
Candyman 3. El día de los muertos (1999)	3,5
Candyman. El dominio de la mente (1992)	6,5
Caníbal feroz (1981)	5,0
Carne muerta (2004)	5,1
Carretera al infierno	7,2
Carretera al infierno 2 (2003)	7,2
Carrie (1976)	7,4
Cazadores de sangre (2009)	3,4
Cementerio viviente (1989)	6,2
Cementerio viviente 2 (1992)	6,2
Cherry Falls (2000)	4,8
Christine (1983)	6,4
Circulo de terror (2004)	5,5
Cortinas (1982)	7,0
Creep (2004)	5,5
Creepozoids (1987)	2,3
Creepshow (1982)	6,5
Creepshow 2 (1987)	6,5
Creepshow 3 (2006)	6,5
Criaturas asesinas (1983)	3,0
Critters 2 (1988)	4,3
Critters 3 (1991)	3,3
Critters 4 (1991)	3,4
Crocs, mandíbulas asesinas (2007)	3,4
Cronos (1993)	6,7
Cuando despierta la noche (1989)	5,1
Cumpleaños sangriento (1981)	5,1
Darkness (2002)	7,8
Death tunnel (El sanatorio)	2,7
Deathwatch (2002)	5,9
Deep blue sea	5,6
Demencial (1982)	5,6
Demonic toys (1992)	4,3
Desde el infierno (2001)	6,8
Desmembrados (2006)	6,7
Destino final (2000)	6,7
Destino final 2 (2003)	6,4
Destino final 3 (2006)	6,0
Devorador (2007)	4,8
Devorador de sueños (2004)	6,4
Disturbia (2007)	7,0
Donnie Darko (2001)	8,3
Dracula 3000 (2004)	1,9
Dracula de Bram Stoker (1992)	7,3
Ed Gein (2000)	5,6
Ed Gein: El carnicero de Plainfield (2000)	5,6
El alimento de los dioses (1976)	3,3
El amanecer de los muertos (2004)	7,4
El amanecer de los zombies: House of the dead 2 (2005)	2,0
El amo de las marionetas (1989)	7,3
El amo de las marionetas 2 (1991)	7,3
El amo de las marionetas 3 (1991)	7,3
El amo de las marionetas 4 (1993)	7,3
El angel de la noche: Angel of the night (1998)	5,7
El aprendiz de Satanás (2004)	5,4
El ascensor (1983)	7,3
El ataque de los muertos sin ojos (1973)	5,6
El bicho: Bug (1975)	4,7
El bosque maldito (2006)	5,8
El bunker (2007)	5,9
El buque maldito (1974)	3,2
El cabo del miedo (1991)	7,2
El cazador de sueños (2003)	5,3
El cementerio viviente (1989)	6,2
El convento del diablo (2000)	4,8
El dentista 2 (1998)	3,3
El devorador de pecados	4,8
El devorador del oceano (1984)	1,9
El dia de la bestia (1995)	7,5
El diario de los muertos (2007)	6,1
El engendro mecánico	6,2
El ente (1981)	8,7
El escondite (2005)	5,6
El espinazo del diablo (2001)	7,6
El exorcismo de Emily Rose (2005)	6,8
El exorcismo de Isabella	3,7
El exorcista (1973)	8,1
El exorcista 2: El hereje (1977)	3,5
El exorcista 3 (1990)	8,1
El exorcista: El comienzo (2004)	5,0
El fin de los días (1999)	5,4
El fín del mundo en 35 mm (2005)	7,0
El gato infernal (1990)	5,6
El grito 2 (2006)	5,7
El hijo del mal (2007)	6,0
El infierno	6,8
El libro de las sombras: El proyecto de la bruja Blair 2	4,0
El misterio de los payasos (1988)	7,1
El muñeco diabólico (1988)	6,2
El muñeco diabólico: Magic (1978)	6,2
El orfanato (2007)	7,7
El pantano (2006)	4,8
El portal de la muerte (2006)	4,8
El Príncipe de las Tinieblas (1987)	6,5
El proyecto de la Bruja de Blair (1999)	6,2
El pueblo de los malditos (1995)	7,4
El regreso de los muertos vivientes 4: Necropolis (2005)	7,1
El Republicano (2006)	5,3
El resplandor (1980)	8,5
El retorno de los malditos (2007)	5,0
El rostro de la venganza (2000)	5,1
El secreto de Joey (1985)	4,3
El sotano del miedo (1991)	5,9
El territorio de la bestia: Rogue	6,6
El terror llama a su puerta (1986) 	6,6
El terror no tiene forma (1988)	5,8
El tren del terror (1980)	5,5
El tunel de la muerte (2006)	2,7
El vagón de la muerte	6,4
El vengador tóxico (1985)	5,8
El vengador tóxico 2 (1989)	5,8
El vengador tóxico 3 (1989)	5,8
En compañia de lobos (1984)	6,6
En el sótano (2005)	4,6
En la boca del miedo (1995)	7,0
En la oscuridad: Darkness falls (2003)	4,6
En lo profundo del bosque (2000)	4,1
En un lugar oscuro (2006)	6,0
Enfrentados a la bestia (2006)	5,7
Entrevista con el vampiro (1994)	7,4
Envenenados (2005)	4,6
Escalofrío (2002)	7,3
Escalofrios (2007)	7,9
Eskalofrio (2008)	7,3
Espectros (1987)	4,4
Está vivo (1973)	5,8
Evil Aliens (2005)	5,8
Evil Breed (2003)	3,5
Evil toons (1990)	2,6
Fantasmas de Edendale	4,6
Fausto, la venganza esta en la sangre (2001)	3,5
Feast: Atrapados (2005)	4,9
Fonda sangrienta (1987)	4,2
Fragiles (2005)	6,3
Frankenstein (2007)	6,2
Frankenstein Evolution (2004)	5,5
Ghoulies (1985)	3,0
Ginger Snaps (2001)	6,9
Ginger Snaps 2 (2004)	6,9
Ginger Snaps 3: El origen (2004)	5,9
Godzilla vs Mechagodzilla (1974)	5,7
Gothika (2003)	5,7
Gritos de agonía (1986)	3,4
Gritos de muerte (2004)	5,1
Grizzly park (2008)	4,1
Guardianes de la noche (2005)	6,5
H6: Diario de un asesino (2005)	4,8
Habitacion sin salida	6,3
Habitaciones para turistas (2005)	5,8
Halloween 3: El día de la bruja (1982)	3,7
Halloween 4: el regreso de Michael Myers (1988)	5,6
Halloween 5: La venganza de Michael Myers (1989)	4,5
Halloween 6: La maldición de Michael Myers (1995)	4,4
Halloween: Resurrection (2002)	3,9
Hannibal, el origen del mal	6,0
Hannibal: El origen del mal (2007)	6,0
Hellbound: Hellraiser 2 (1988)	6,1
Hellraiser (1987)	7,0
Hellraiser 3: El infierno en la tierra (1992)	5,1
Hellraiser 5: Inferno (2000)	6,1
Hellraiser 6: Hellseeker	4,9
Hemoglobina (1997)	3,0
Holocausto canibal (1980)	6,1
Holocausto canibal 2: La historia de Catherine Miles (1985)	3,6
Horas de horror	6,3
Hostel (2006)	5,7
Igor y los lunáticos (1985)	2,6
Imago mortis (2009)	5,0
Infierno blanco (1999)	5,3
Inquisicion	5,2
Jason X (2001)	8,2
Jovenes ocultos (1987)	7,0
Jovenes ocultos 2 (2008)	7,0
Juego de niños (2001)	5,1
Juegos criminales: Pathology (2008)	5,8
Kaw: Venganza animal (2007)	6,8
Kilómetro 31 (2006)	5,3
Km 31	6,9
Km. 666: Desvío al infierno	6,0
La alianza del mal (2006)	4,8
La angustia del miedo (1983)	8,0
La Bendición (2000)	4,8
La bestia bajo el asfalto (1980)	5,6
La cabaña (2001)	5,3
La caída de la casa Usher (1960)	7,0
La caldera del infierno (2006)	7,4
La cámara secreta (2002)	7,2
La casa de cera (2005)	5,4
La casa de los horrores (1981)	5,7
La casa del terror: Dark ride (2006)	4,9
La casa misteriosa (2006)	4,9
La caverna maldita (2005)	4,7
La colera del infierno (2007)	4,8
La condesa Drácula (1971)	4,9
La escalera de Jacob (1990)	7,5
La habitacion del niño (2006)	7,0
La hora del terror: No lo pienses (2007)	6,2
La huérfana: Orphan (2009)	7,2
La ira: Carrie 2 (1999)	4,3
La joven del agua (2006)	5,9
La lámpara (1986)	6,8
La legión de los muertos (2001)	2,6
La leyenda del minotauro (2006)	4,1
La madre del mal (2007)	5,2
La maldicion (2003)	5,7
La maldición de Drácula (2002)	8,0
La mano (1981)	6,3
La mano que mece la cuna (1992)	6,3
La marabunta: The Hive (2008)	6,8
La masacre de Toolbox (2004)	5,5
La matanza de Texas (1974)	6,1
La matanza de Texas (2003)	6,1
La matanza de Texas 2 (1986)	6,1
La matanza de Texas 3 (1990)	6,1
La matanza de Texas: El origen (2006)	5,8
La mirada del diablo (2006)	6,6
La mitad oscura (1993)	5,7
La morada del miedo	5,8
La muerta viviente (1982)	5,8
La niebla: The mist (2007)	6,2
La niñera (2007)	7,0
La noche de Halloween (1978)	8,0
La noche de las gaviotas (1975)	5,6
La noche de los muertos vivientes (1968)	8,0
La noche del terror ciego (1971)	6,1
La novia de Chucky (1998)	5,3
La novia de Reanimator (1990)	6,0
La plaga de los zombies (1966)	6,7
La profecía	7,6
La profecía 2: La maldición de Damien	6,0
La profecía 3: El final de Damien	5,5
La profecía 4: El renacer	3,5
La puerta (1987)	6,7
La puerta 2 (1992)	6,7
La Reina de los condenados (2002)	4,7
La semilla de Chuky (2004)	5,1
La semilla del mal (2009)	4,5
La señal 2: The ring 2	5,1
La señal: The ring (2002)	7,2
La tienda (1993)	6,6
La tormenta del siglo (1999)	7,1
La tumba de los muertos vivientes (1983)	1,7
La tutora (1990)	4,8
La última casa a la izquierda (1972)	6,7
La venganza de Pinocho (1996)	3,8
La zona muerta (1983)	7,3
Las cicatrices de Drácula (1970)	6,2
Las colinas tienen ojos (1977)	6,5
Las muertes de Ian Stone: The deaths of Ian Stone	5,7
Las ruinas (2008)	6,0
Leprechaun: El duende (1993)	4,2
Leyenda urbana (1998)	5,1
Leyenda urbana 2 (2000)	5,1
Leyenda urbana 3 (2005)	5,1
Link (1986)	5,5
Llama un extraño (1979)	6,4
Llamada perdida	3,4
Llamada perdida (2008)	3,4
Lobo (1994)	6,0
Lobos humanos (1981)	6,2
London Voodoo (2004)	4,3
Los abandonados	5,8
Los chicos del maiz	5,1
Los chicos del maiz 5: Campos de terror (1998)	3,6
Los Hamilton (2006)	5,3
Los ojos del gato (1985)	5,9
Los ojos del mal	5,0
Los sin nombre (1999)	6,1
Los surfistas nazis deben morir (1987)	2,5
Los visitantes de la noche (1995)	5,2
Madhouse	5,5
Maldito bastardo (2008)	8,6
Man Thing: La naturaleza del miedo (2005)	4,1
Marihuana, el sótano maldito (1999)	6,3
Masacre en el autocine (1976)	5,5
Masacre zombie (1980)	2,5
May (2002)	6,9
Memorias del ángel caído (1997)	5,9
Memory (2006)	6,1
Mentes en blanco (2006)	6,6
Miedo azul (1985)	5,9
Miedo punto com (2002)	3,1
Misery (1990)	7,8
Misterioso inquilino: The lodger (2009)	6,2
Muerte a 33 r.p.m. (1986)	5,1
Muertos vivientes (2007)	8,0
Muñeco diabolico 2 (1990)	6,2
Muñeco Diabólico 3 (1991)	6,2
Mustang Sally: La casa del placer (2006)	7,4
Mutación (2008)	4,1
Mutantes en la Universidad (1986)	5,0
Mutantes en la Universidad 2 (1992)	5,0
Mutantes en la Universidad 3 (1994)	5,0
Naina (2005)	7,8
Negra Navidad (2006)	4,3
Netherworld: El otro mundo (1990)	5,6
Noche de miedo (1985)	6,8
Noche de paz, noche de muerte (1984)	7,6
Ojos de fuego 2: Rekindled	4,9
Ouija (2004)	7,1
Ouija, el ritual (2006)	4,8
Ovejas asesinas (2007)	6,0
Pacto de brujas (2003)	3,6
Pacto de sangre (2005)	8,6
Parásito (1985)	6,3
Patrick (1978)	5,7
Payasos asesinos (1988)	4,6
Perdidas (2006)	7,8
Pesadilla en Elm Street 3: Guerreros del sueño (1987)	6,2
Pesadilla en Elm Street 5 (1989)	7,4
Pesadilla en Elm Street 7: La nueva pesadilla (1994)	4,8
Pesadilla final 6: la muerte de Freddy (1991)	4,4
Phantasma (1979)	7,6
Phantasma 2: El regreso (1988)	6,2
Phantasma 3, el pasaje del terror (1994)	5,7
Phantasma, Apocalipsis: Phantasm 4: Oblivion (1998)	5,4
Pide un deseo: The wisher (2002)	6,8
Piraña (1978)	8,2
Piraña 2: Los vampiros del mar	3,4
Planet terror (2007)	7,6
Poltergeist 2: El otro lado (1986)	5,3
Poltergeist 3: Fenómenos extraños 3 (1988)	7,4
Poltergeist: Fenómenos extraños (1982)	7,4
Poseído (2000)	5,6
Posesion infernal: Evil dead (1981)	7,6
Poultrygeist: Night of the chicken dead (2008)	6,6
Premonición (2006)	6,7
Premutos: El angel caído (1997)	5,1
Presencias extrañas (2009)	6,3
Profanadores de tumbas (2006)	8,3
Profecía maldita (1979)	4,7
Prueba de Fe	5,6
Psicosis (1960)	8,7
Psicosis 3 (1986)	8,7
Pulse (2006)	4,4
Puppet Master 4 (1993)	4,2
Quarantine (2009)	6,2
Rastros de sangre (2006)	6,8
Rats (2003)	7,1
Reencarnación (2004)	6,0
Reflejos (2008)	6,1
Resurreccion (1999)	6,1
Retratos del más allá (2008)	4,9
Rise: Cazadora de sangre (2007)	5,0
Robot ninja (1989)	2,8
Rumpelstiltskin (1996)	3,7
Sabe que estás sola (1980)	3,9
Safari sangriento	8,2
Saint sinner: El santo pecador (2002)	3,8
Salems Lot (2004)	6,5
San Valentín sangriento (1981)	5,8
Satanic (2006)	7,3
Saw (2004)	7,7
Saw 2 (2005)	6,8
Saw 3 (2006)	6,3
Saw 4 (2007)	6,0
Saw 5 (2008)	5,8
Scanners: Telekinesis (1981)	6,7
Scream 2 (1997)	5,9
Scream 3 (2000)	5,3
Scream: Vigila quién llama (1996)	7,2
Sé lo que hicisteis el último verano (1997)	5,4
Seducción mortal (2006)	7,3
Sepultado vivo (1990)	6,4
Shocker 1000000 voltios de terror	4,9
Siete mujeres atrapadas (1983)	5,7
Silencio desde el mal: Dead Silence (2007)	6,0
Silent Hill (2006)	6,5
Sin aliento (2003)	8,0
Skinwalkers: El poder de la sangre (2006)	4,6
Sleepy Hollow (1999)	7,5
Slugs, muerte viscosa (1988)	3,7
Squirm: Gusanos asesinos (1976)	3,5
Stigmata (1999)	6,0
Sublime (2007)	7,8
Tamara (2006)	7,2
Tears of kali: Las crónicas sangrientas (2004)	5,1
Terror en el instituto (1987)	3,8
Terror en el museo de cera (1973)	7,0
Terrorificamente muertos (1987)	7,9
The burning moon (1992)	4,4
The descent (2005)	7,4
The Doll Master (2004)	5,4
The Lodge (2008)	4,1
The messengers (2007)	6,3
The Morgue (2008)	3,0
The Wicker Man (2006)	7,8
Tiburón 2	5,6
Tiburon 3 (1983)	8,3
Tiburon 4: La venganza (1987)	2,6
Tierra salvaje (2009)	3,8
Trans-Gen: Los genes de la muerte (1987)	4,9
Tres... extremes (2004)	7,2
Troll 2 (1990)	1,9
Turistas	4,8
Un reflejo del miedo (1973)	5,8
Una noche para morir (2008)	3,6
Una pandilla alucinante (1987)	6,9
Unrest: Los que no descansan (2006)	5,3
Vampire Clan (2002)	3,9
Vampiros: Sed de sangre (2004)	5,0
Viernes 13 parte 8: Jason toma Manhattan (1989)	3,8
Viernes 13, 7 parte: La pelicula (1988)	3,6
Viernes 13, Jason va al infierno (1993)	5,2
Viernes 13: 6 parte, Jason vive (1986)	5,2
Visitante de invierno (2008)	3,9
Warlock, el brujo (1989)	5,9
Watchers Reborn (1998)	2,1
Waz (2007)	6,6
Wishmaster	5,2
Wishmaster 2: El mal nunca muere	4,4
Wishmaster 3: La piedra del diablo	3,3
Wishmaster 4: La Profecía	3,9
Wolf Creek (2005)	6,3
Yeti (2008)	7,7
Zombi: Dawn of the dead (1978)	8,0
Zombies (2006)	8,0
Zombies Party (2004)	8,0
Zombies tóxicos (1980)	5,4
American Outlaws (2001)	5,6
Ases y ochos: La mano del hombre muerto	5,8
Bailando con lobos (1990)	7,9
Cabalga con el diablo (1999)	6,6
Cometieron dos errores (1967)	6,9
Dallas ciudad fronteriza (1950)	6,1
Dead man (1995)	7,7
Dos mulas y una mujer (1970)	6,9
El Alamo: La leyenda (2003)	5,9
El asesinato de Jesse James por el cobarde Robert Ford (2007)	7,7
El fuera de la ley (1976)	7,8
El hombre que mató a Liberty Valance (1962)	8,0
El jinete pálido	7,1
El rifle y la Biblia (1975)	6,6
El último tren de Gun Hill (1959)	7,2
Fort Apache (1948)	7,7
Gerónimo, una Leyenda	6,3
Gran duelo al amanecer (1972)	6,2
Hacha de guerra (1956)	5,4
Hasta que llegó su hora (1968)	8,8
Horizontes de grandeza (1958)	7,8
Infierno de cobardes (1973)	7,6
Joe Kidd (1972)	6,2
La colina de las botas (1969)	5,3
La diligencia (1939)	7,8
La fiebre de la pradera	6,4
La Soga de la horca (1973)	6,2
La venganza de Ulzana (1972)	7,1
Los indestructibles (1969)	8,1
Los siete magníficos (1960)	7,9
Mi nombre es Ninguno (1973)	7,4
Open Range (2003)	7,5
Pequeño gran hombre (1970)	7,7
Río Bravo (1959)	8,0
Río Lobo (1970)	6,6
Silverado	7,0
Sin perdon (1992)	8,3
Solo ante el peligro (1952)	8,3
Texas Rangers (2001)	5,0
Tierra generosa (1946)	7,0
Wild Wild West (1999)	4,2
Winchester 73 (1950)	7,8
Wyatt Earp (1994)	6,4
Y despues le llamaron el Magnifico (1972)	6,4
